"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0X120","2019-07-23 18:00:00","28.000","222.000","1.900","29.700","0.860","-99.000","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","25.600",""
"C0R100","2019-07-23 18:00:00","1006.000","259.000","0.900","21.100","0.990","899.000","-99.000","32.000","-99.000","-99.000","-99.000","26.800","","18.400",""
"C0C700","2019-07-23 18:00:00","151.000","111.000","1.500","26.300","0.860","990.100","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","24.400",""
"C0W130","2019-07-23 18:00:00","18.000","182.000","1.100","28.400","0.830","1002.800","-99.000","0.000","-99.000","-99.000","-99.000","30.200","","25.100",""
"C0F9R0","2019-07-23 18:00:00","20.000","184.000","1.400","28.300","1.000","1004.600","-99.000","0.000","-99.000","-99.000","-99.000","31.300","","25.400",""
"C0A560","2019-07-23 18:00:00","405.000","0.000","0.000","25.000","0.990","961.100","-99.000","0.500","-99.000","-99.000","-99.000","31.600","","21.000",""
"C0X190","2019-07-23 18:00:00","10.000","194.000","0.900","29.300","0.860","1004.600","-99.000","0.500","-99.000","-99.000","-99.000","31.100","","26.500",""
"C0S950","2019-07-23 18:00:00","415.000","131.000","0.300","27.000","0.760","960.100","-99.000","0.000","-99.000","-99.000","-99.000","30.000","","22.600",""
"C0A880","2019-07-23 18:00:00","6.000","295.000","1.900","26.500","0.900","1004.700","-99.000","8.000","-99.000","-99.000","-99.000","31.500","","23.500",""
"C0I530","2019-07-23 18:00:00","3014.000","227.000","2.900","11.700","1.000","701.700","-99.000","0.000","-99.000","-99.000","-99.000","16.200","","8.400",""
"C0M670","2019-07-23 18:00:00","43.000","64.000","1.400","26.600","0.930","1001.000","-99.000","34.000","-99.000","-99.000","-99.000","33.700","","24.500",""
"C0Z061","2019-07-23 18:00:00","174.000","341.000","1.500","27.800","0.830","990.000","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","23.100",""
"C0M730","2019-07-23 18:00:00","40.000","0.000","0.000","27.100","0.990","1001.200","-99.000","5.500","-99.000","-99.000","-99.000","33.900","","24.700",""
"C0U750","2019-07-23 18:00:00","398.000","184.000","4.400","24.300","1.000","963.200","-99.000","0.000","-99.000","-99.000","-99.000","26.300","","23.000",""
"C0A650","2019-07-23 18:00:00","287.000","0.000","0.000","25.000","0.990","975.300","-99.000","7.000","-99.000","-99.000","-99.000","30.300","","20.800",""
"C0K400","2019-07-23 18:00:00","65.000","82.000","0.700","27.200","0.990","999.600","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","24.300",""
"C0I370","2019-07-23 18:00:00","671.000","64.000","0.600","22.500","0.980","934.400","-99.000","12.500","-99.000","-99.000","-99.000","29.900","","19.500",""
"C0S750","2019-07-23 18:00:00","2280.000","264.000","1.100","14.200","1.000","772.300","-99.000","8.000","-99.000","-99.000","-99.000","22.000","","12.700",""
"C0R650","2019-07-23 18:00:00","29.000","278.000","1.100","30.500","0.700","1004.200","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","24.800",""
"C0E740","2019-07-23 18:00:00","27.000","253.000","1.500","29.700","0.800","1002.200","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","23.100",""
"C0AI20","2019-07-23 18:00:00","25.000","122.000","2.400","28.700","0.780","1003.600","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","24.400",""
"C0E550","2019-07-23 18:00:00","84.000","0.000","0.200","28.400","0.900","997.600","-99.000","0.000","-99.000","-99.000","-99.000","31.300","","22.900",""
"C0X060","2019-07-23 18:00:00","19.000","210.000","1.500","29.100","0.790","1005.700","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","24.800",""
"C0R510","2019-07-23 18:00:00","31.000","319.000","0.500","30.700","0.680","1002.900","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","25.500",""
"C0AC60","2019-07-23 18:00:00","55.000","0.000","0.100","26.000","0.990","1000.800","-99.000","47.000","-99.000","-99.000","-99.000","33.500","","23.800",""
"C0UA70","2019-07-23 18:00:00","547.000","252.000","2.600","23.300","0.990","947.500","-99.000","32.500","8.400","262.000","","29.100","","22.200",""
"C0G740","2019-07-23 18:00:00","24.000","169.000","1.000","29.100","0.770","1003.800","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","25.300",""
"C0F9N0","2019-07-23 18:00:00","75.000","97.000","1.500","27.400","0.880","998.100","-99.000","22.500","-99.000","-99.000","-99.000","33.600","","25.600",""
"C0F9T0","2019-07-23 18:00:00","111.000","121.000","1.500","28.700","0.780","994.100","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","25.300",""
"C0S710","2019-07-23 18:00:00","382.000","186.000","0.500","25.000","0.880","965.200","-99.000","0.000","-99.000","-99.000","-99.000","29.500","","21.700",""
"C0M680","2019-07-23 18:00:00","37.000","208.000","0.500","29.200","0.830","1003.700","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","25.300",""
"C0X220","2019-07-23 18:00:00","26.000","330.000","1.900","29.100","0.780","1003.200","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","25.400",""
"C0R560","2019-07-23 18:00:00","22.000","288.000","0.700","30.600","0.660","1004.000","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","25.300",""
"C0F9P0","2019-07-23 18:00:00","26.000","178.000","2.200","29.500","0.790","1003.500","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","26.000",""
"C0O970","2019-07-23 18:00:00","71.000","76.000","0.600","28.200","0.950","998.600","-99.000","0.500","-99.000","-99.000","-99.000","33.800","","23.700",""
"C0F0B0","2019-07-23 18:00:00","311.000","115.000","1.500","25.300","0.950","972.000","-99.000","4.500","-99.000","-99.000","-99.000","31.200","","21.800",""
"C0R620","2019-07-23 18:00:00","34.000","254.000","0.600","29.000","0.810","1003.000","-99.000","53.000","-99.000","-99.000","-99.000","30.500","","24.900",""
"C0SA10","2019-07-23 18:00:00","411.000","0.000","0.000","25.600","0.930","961.400","-99.000","0.000","-99.000","-99.000","-99.000","29.900","","23.900",""
"C0M740","2019-07-23 18:00:00","15.000","248.000","0.400","28.700","0.870","1003.900","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","25.600",""
"C0K460","2019-07-23 18:00:00","60.000","145.000","1.700","27.500","0.840","998.800","-99.000","11.500","-99.000","-99.000","-99.000","32.900","","24.900",""
"C0X100","2019-07-23 18:00:00","10.000","176.000","1.300","30.100","0.710","1003.400","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","27.500",""
"C0K560","2019-07-23 18:00:00","117.000","112.000","0.600","24.900","0.970","993.900","-99.000","19.000","-99.000","-99.000","-99.000","33.100","","23.400",""
"C0R150","2019-07-23 18:00:00","105.000","108.000","1.300","27.100","0.990","993.400","-99.000","37.500","-99.000","-99.000","-99.000","33.700","","24.200",""
"C0S690","2019-07-23 18:00:00","522.000","0.000","0.200","24.400","0.950","948.700","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","21.900",""
"C0U870","2019-07-23 18:00:00","474.000","83.000","0.700","23.700","0.970","955.400","-99.000","15.000","-99.000","-99.000","-99.000","29.000","","22.600",""
"C0A520","2019-07-23 18:00:00","48.000","82.000","1.400","25.100","1.000","1002.000","-99.000","59.000","-99.000","-99.000","-99.000","33.400","","23.500",""
"C0X130","2019-07-23 18:00:00","27.000","128.000","1.100","29.800","0.810","1002.900","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","25.700",""
"C0V400","2019-07-23 18:00:00","56.000","190.000","1.400","29.200","0.810","999.200","-99.000","3.000","-99.000","-99.000","-99.000","31.900","","25.000",""
"C0UA40","2019-07-23 18:00:00","1121.000","206.000","1.400","20.700","0.990","886.500","-99.000","34.000","-99.000","-99.000","-99.000","25.400","","19.200",""
"C0G720","2019-07-23 18:00:00","50.000","128.000","0.700","28.400","0.820","1000.400","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","24.500",""
"C0G890","2019-07-23 18:00:00","24.000","99.000","1.400","28.800","0.910","1003.200","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","26.100",""
"C0I540","2019-07-23 18:00:00","3344.000","258.000","1.600","10.600","1.000","683.300","-99.000","-99.000","-99.000","-99.000","-99.000","14.000","","7.200",""
"C0K390","2019-07-23 18:00:00","31.000","150.000","1.700","28.000","0.850","1002.900","-99.000","0.000","-99.000","-99.000","-99.000","29.500","","28.000",""
"C0T9A0","2019-07-23 18:00:00","498.000","168.000","0.900","24.300","0.990","952.400","-99.000","0.000","-99.000","-99.000","-99.000","28.200","","22.700",""
"C0AH40","2019-07-23 18:00:00","426.000","92.000","1.500","24.700","0.910","959.800","-99.000","2.000","-99.000","-99.000","-99.000","30.700","","23.200",""
"C0X280","2019-07-23 18:00:00","22.000","193.000","2.800","29.200","0.810","1004.000","-99.000","5.500","-99.000","-99.000","-99.000","30.900","","24.400",""
"C0V620","2019-07-23 18:00:00","18.000","224.000","1.000","29.100","0.810","1004.400","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","26.000",""
"C0H960","2019-07-23 18:00:00","120.000","192.000","1.500","27.100","0.990","991.500","-99.000","21.500","-99.000","-99.000","-99.000","33.500","","24.700",""
"C0M530","2019-07-23 18:00:00","1385.000","0.000","0.000","19.400","0.990","865.300","-99.000","35.000","-99.000","-99.000","-99.000","23.600","","16.900",""
"C0R170","2019-07-23 18:00:00","26.000","51.000","0.700","29.000","0.860","1003.200","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","23.900",""
"C0I420","2019-07-23 18:00:00","305.000","349.000","0.700","24.200","0.980","973.100","-99.000","20.000","-99.000","-99.000","-99.000","32.400","","21.900",""
"C0A640","2019-07-23 18:00:00","241.000","0.000","0.000","25.600","0.960","982.400","-99.000","2.500","-99.000","-99.000","-99.000","30.700","","22.100",""
"C0A930","2019-07-23 18:00:00","216.000","0.000","0.200","26.600","1.000","981.400","-99.000","0.000","-99.000","-99.000","-99.000","29.600","","22.300",""
"C0F9M0","2019-07-23 18:00:00","230.000","145.000","1.300","26.600","0.870","980.600","-99.000","1.000","-99.000","-99.000","-99.000","31.500","","23.700",""
"C0AC40","2019-07-23 18:00:00","1079.000","87.000","1.700","20.800","0.990","889.900","-99.000","0.000","-99.000","-99.000","-99.000","24.200","","18.600",""
"C0AI00","2019-07-23 18:00:00","188.000","0.000","0.200","25.600","0.950","986.000","-99.000","3.500","-99.000","-99.000","-99.000","31.200","","23.700",""
"C0T9M0","2019-07-23 18:00:00","92.000","178.000","2.400","27.700","0.870","997.600","-99.000","0.000","-99.000","-99.000","-99.000","31.300","","24.300",""
"C0K430","2019-07-23 18:00:00","30.000","206.000","1.700","28.300","0.840","1003.700","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","25.600",""
"C0Z170","2019-07-23 18:00:00","199.000","62.000","2.500","28.400","0.750","985.800","-99.000","0.000","-99.000","-99.000","-99.000","35.100","","23.400",""
"C0Z100","2019-07-23 18:00:00","36.000","0.000","0.100","27.600","0.880","1004.600","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","24.000",""
"C0U710","2019-07-23 18:00:00","1942.000","0.000","0.000","17.200","0.990","806.400","-99.000","0.500","-99.000","-99.000","-99.000","20.500","","13.600",""
"C0SA30","2019-07-23 18:00:00","92.000","237.000","0.300","27.600","0.830","997.100","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","25.400",""
"C0V500","2019-07-23 18:00:00","6.000","0.000","0.000","29.300","0.850","-99.000","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","26.600",""
"CM0160","2019-07-23 18:00:00","196.000","298.000","0.400","24.900","0.960","989.700","-99.000","35.500","-99.000","-99.000","-99.000","34.000","","22.700",""
"C0V350","2019-07-23 18:00:00","36.000","74.000","0.500","29.500","-99.000","1003.100","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","23.400",""
"C0W120","2019-07-23 18:00:00","58.000","191.000","2.300","27.100","0.870","999.800","-99.000","0.000","-99.000","-99.000","-99.000","29.000","","24.800",""
"C0R470","2019-07-23 18:00:00","103.000","353.000","1.500","29.600","0.790","995.000","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","25.400",""
"C0M770","2019-07-23 18:00:00","164.000","182.000","1.600","24.900","1.000","987.700","-99.000","22.500","-99.000","-99.000","-99.000","32.400","","24.100",""
"C0S930","2019-07-23 18:00:00","248.000","33.000","1.300","27.400","0.810","979.200","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","22.900",""
"C0A9B0","2019-07-23 18:00:00","7.000","0.000","0.000","27.400","0.860","1005.600","-99.000","1.500","-99.000","-99.000","-99.000","33.200","","24.700",""
"C0F9Y0","2019-07-23 18:00:00","3313.000","207.000","1.400","10.600","0.970","686.600","-99.000","0.000","-99.000","-99.000","-99.000","15.900","","7.400",""
"C0E790","2019-07-23 18:00:00","344.000","125.000","0.700","25.400","1.000","967.700","-99.000","15.500","-99.000","-99.000","-99.000","31.400","","22.500",""
"C0O810","2019-07-23 18:00:00","161.000","30.000","0.800","25.900","0.990","991.200","-99.000","0.500","-99.000","-99.000","-99.000","32.500","","23.600",""
"C0G880","2019-07-23 18:00:00","92.000","104.000","1.400","27.000","0.880","996.900","-99.000","2.000","-99.000","-99.000","-99.000","33.200","","24.300",""
"C0X270","2019-07-23 18:00:00","33.000","0.000","0.000","27.500","1.000","1003.400","-99.000","8.000","-99.000","-99.000","-99.000","34.200","","24.400",""
"C0R260","2019-07-23 18:00:00","76.000","0.000","0.000","28.600","0.860","997.300","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","24.300",""
"C0U950","2019-07-23 18:00:00","1012.000","129.000","5.500","20.500","1.000","899.100","-99.000","83.500","-99.000","-99.000","-99.000","25.800","","19.800",""
"C0O860","2019-07-23 18:00:00","38.000","78.000","1.100","29.200","0.890","1001.500","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","25.300",""
"C0S980","2019-07-23 18:00:00","901.000","272.000","0.800","25.700","0.870","908.100","-99.000","1.500","-99.000","-99.000","-99.000","28.000","","21.200",""
"C0X110","2019-07-23 18:00:00","20.000","203.000","1.300","29.800","0.780","1004.300","-99.000","0.000","-99.000","-99.000","-99.000","31.300","","26.400",""
"C0V310","2019-07-23 18:00:00","46.000","338.000","1.000","28.600","0.760","999.900","-99.000","0.000","-99.000","-99.000","-99.000","34.400","","23.800",""
"C0G620","2019-07-23 18:00:00","110.000","187.000","1.100","26.100","0.990","995.000","-99.000","6.500","-99.000","-99.000","-99.000","34.000","","23.600",""
"C0AD50","2019-07-23 18:00:00","84.000","120.000","2.700","25.500","1.000","998.100","-99.000","72.000","-99.000","-99.000","-99.000","33.300","","23.900",""
"C0A9A0","2019-07-23 18:00:00","24.000","0.000","0.000","26.100","0.930","1004.300","-99.000","14.500","-99.000","-99.000","-99.000","33.900","","24.700",""
"C0O830","2019-07-23 18:00:00","127.000","0.000","0.000","26.700","0.960","992.500","-99.000","6.500","-99.000","-99.000","-99.000","33.200","","23.600",""
"C0S760","2019-07-23 18:00:00","1621.000","0.000","0.100","19.100","1.000","836.800","-99.000","0.000","-99.000","-99.000","-99.000","21.900","","16.800",""
"C0X160","2019-07-23 18:00:00","26.000","204.000","1.300","29.600","0.780","1003.500","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","25.400",""
"C0C490","2019-07-23 18:00:00","157.000","128.000","1.300","26.200","0.930","989.100","-99.000","1.500","-99.000","-99.000","-99.000","32.500","","23.800",""
"C0F970","2019-07-23 18:00:00","145.000","99.000","0.800","26.200","0.900","989.500","-99.000","21.000","-99.000","-99.000","-99.000","32.500","","24.100",""
"C0M690","2019-07-23 18:00:00","33.000","106.000","0.300","27.800","0.860","1001.700","-99.000","12.000","-99.000","-99.000","-99.000","33.000","","24.700",""
"C0V690","2019-07-23 18:00:00","30.000","290.000","1.200","28.900","0.810","1003.500","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","26.600",""
"C0Z210","2019-07-23 18:00:00","126.000","1.000","1.800","26.200","0.990","993.900","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","22.700",""
"C0U770","2019-07-23 18:00:00","5.000","41.000","2.900","27.900","0.830","1006.400","-99.000","0.000","-99.000","-99.000","-99.000","30.500","","24.300",""
"C0Z080","2019-07-23 18:00:00","298.000","341.000","1.100","24.300","0.950","974.000","-99.000","9.500","-99.000","-99.000","-99.000","34.800","","22.100",""
"C0G640","2019-07-23 18:00:00","17.000","64.000","0.600","29.400","0.770","1006.000","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","25.300",""
"C0X200","2019-07-23 18:00:00","61.000","40.000","1.600","28.100","0.890","999.400","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","23.900",""
"C0U900","2019-07-23 18:00:00","63.000","33.000","1.500","26.800","0.950","1001.200","-99.000","0.500","-99.000","-99.000","-99.000","30.700","","24.600",""
"C0Z230","2019-07-23 18:00:00","31.000","196.000","6.000","28.900","0.770","1004.000","-99.000","0.000","-99.000","-99.000","-99.000","29.900","","25.900",""
